ccn,provider_name,state,city,zip,snfrm_achievement,snfrm_improvement,snfrm_measure_score,hai_achievement,hai_improvement,hai_measure_score,turnover_score,staffing_score,performance_score,incentive_payment_multiplier,vbp_penalty,vbp_bonus
145403,ALDEN POPLAR CREEK REHAB & HCC,IL,HOFFMAN ESTATES,60169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,---,0.92620,3.08735,0.9804374469,True,False
145404,FARMINGTON VILLAGE NRSG,IL,FARMINGTON,61531,6.85459,2.80421,6.85459,1.99944,0.00000,1.99944,4.45879,0.00000,33.28205,0.9876111081,True,False
145405,BRIA OF WESTMONT,IL,WESTMONT,60559,0.00000,0.00000,0.00000,0.00000,3.28523,3.28523,0.56264,0.97086,12.04681,0.981057654,True,False
145406,RANDOLPH COUNTY CARE CENTER,IL,SPARTA,62286,---,---,---,3.73317,0.00000,3.73317,1.93524,3.08066,29.16359,0.9853262123,True,False
145409,MICHAELSEN HEALTH CENTER,IL,BATAVIA,60510,2.39235,0.00000,2.39235,0.00000,0.00000,0.00000,4.73698,4.28098,28.52577,0.9850315183,True,False
145410,BREESE NURSING HOME,IL,BREESE,62230,2.50887,---,2.50887,0.00000,---,0.00000,0.81563,0.00000,8.31124,0.9807329864,True,False
145411,ROSE GARDEN OF PANA,IL,PANA,62557,---,---,---,---,---,---,7.22578,4.25610,57.40939,1.0125836949,False,True
145413,GOLDWATER CARE TOLUCA,IL,TOLUCA,61369,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
145414,PRAIRIE CROSSING LVG & REHAB,IL,SHABBONA,60550,7.14373,0.00000,7.14373,2.86296,0.00000,2.86296,6.28281,3.20727,48.74195,1.0025463192,False,True
145415,IRVING PARK LIVING & REHAB CTR,IL,CHICAGO,60641,---,---,---,2.53496,0.00000,2.53496,1.76104,1.70124,19.9908,0.9822799069,True,False
145416,HEARTLAND NURSING & REHAB,IL,CASEY,62420,1.59182,1.83264,1.83264,1.03552,0.00000,1.03552,6.91480,3.04946,32.08102,0.986872786,True,False
145418,AVENUES AT ROYAL OAK,IL,KEWANEE,61443,---,---,---,---,---,---,6.09931,1.13197,36.15637,0.9896379273,True,False
145419,BRIA OF ELMWOOD PARK,IL,ELMWOOD PARK,60707,2.33193,0.00000,2.33193,0.86482,2.53079,2.53079,1.57509,0.00000,16.09454,0.981568183,True,False
145420,BRIDGEWAY SENIOR LIVING,IL,BENSENVILLE,60106,0.00000,0.34538,0.34538,0.00000,0.00000,0.00000,3.63131,0.01719,9.9847,0.9808641112,True,False
145422,FAIR HAVENS SENIOR LIVING,IL,DECATUR,62521,0.00000,0.00000,0.00000,1.34009,0.74910,1.34009,7.09170,0.00000,21.07947,0.9825283495,True,False
145424,LANDMARK OF RICHTON PARK REHAB & NSG CTR,IL,RICHTON PARK,60471,---,---,---,---,---,---,2.15185,0.94090,15.46375,0.9814752576,True,False
145426,PAVILION OF OTTAWA,IL,OTTAWA,61350,0.00000,0.00000,0.00000,5.86854,4.77850,5.86854,8.17853,0.16592,35.53246,0.9891660324,True,False
145427,BRIA OF ALTON,IL,ALTON,62002,3.70211,5.46728,5.46728,5.64764,4.39579,5.64764,0.99763,0.00000,30.28137,0.9858791479,True,False
145429,WENTWORTH REHAB & HCC,IL,CHICAGO,60621,2.07732,0.00000,2.07732,4.37579,5.68870,5.68870,---,0.00000,25.88673,0.9839605086,True,False
145431,LOFT REHABILITATION & NURSING,IL,EUREKA,61530,2.27368,3.63280,3.63280,5.38992,6.30292,6.30292,1.87504,0.00000,29.52688,0.9855007395,True,False
145433,GROVE OF ST CHARLES,IL,SAINT CHARLES,60174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.47303,0.00000,6.18258,0.9805941822,True,False
145434,CLARIDGE HEALTHCARE CENTER,IL,LAKE BLUFF,60044,---,---,---,---,---,---,10.00000,0.00000,50.0,1.0040576163,False,True
145436,APOSTOLIC CHRISTIAN RESTMOR,IL,MORTON,61550,---,---,---,---,---,---,6.47023,5.26423,58.67229,1.0138812445,False,True
145437,GOLDWATER CARE PRINCETON,IL,PRINCETON,61356,---,---,---,3.93734,3.52588,3.93734,3.34675,0.00000,24.2803,0.9834144659,True,False
145438,EVERCARE OF COLLINSVILLE,IL,COLLINSVILLE,62234,---,---,---,---,---,---,3.07492,0.00000,15.37462,0.9814625654,True,False
145439,ACCOLADE HEALTHCARE OF SAVOY,IL,SAVOY,61874,4.13798,0.05492,4.13798,7.28765,5.74645,7.28765,3.20289,0.79669,38.56301,0.9916266553,True,False
145440,GENERATIONS AT NEIGHBORS,IL,BYRON,61010,7.59254,5.71089,7.59254,6.46765,6.42046,6.46765,4.58137,0.00000,46.60389,1.0000113182,False,True
145441,SHELBYVILLE MANOR,IL,SHELBYVILLE,62565,4.83062,0.00000,4.83062,6.03923,0.79630,6.03923,6.94489,4.24756,55.15576,1.0101255537,False,True
145442,ARCADIA CARE TOULON,IL,TOULON,61483,---,---,---,---,---,---,0.73953,0.00000,3.69767,0.980464711,True,False
145443,ALLURE OF ZION,IL,ZION,60099,1.65224,0.00000,1.65224,0.00000,0.00000,0.00000,3.47031,1.71557,17.09531,0.9817273174,True,False
145445,OAK HILL,IL,WATERLOO,62298,6.66255,0.00000,6.66255,6.99647,4.36264,6.99647,0.00000,5.25140,47.27604,1.0008011334,False,True
145446,MARIGOLD REHABILITATION HCC,IL,GALESBURG,61401,---,---,---,---,---,---,1.86380,1.62173,17.42764,0.9817835231,True,False
145447,APERION CARE FOX RIVER,IL,ELGIN,60120,0.00000,---,0.00000,0.00000,---,0.00000,10.00000,0.00000,25.0,0.983649934,True,False
145449,ACCOLADE PAXTON SENIOR LIVING,IL,PAXTON,60957,3.11520,0.75074,3.11520,5.69450,0.00000,5.69450,3.35770,2.09353,35.65232,0.9892552963,True,False
145450,ALDEN LAKELAND REHAB & HCC,IL,CHICAGO,60640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,---,1.17484,3.91614,0.9804748742,True,False
145452,ARC AT DWIGHT,IL,DWIGHT,60420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.81478,0.00000,12.03696,0.9810566352,True,False
145453,ALDEN TERRACE OF MCHENRY REHAB,IL,MCHENRY,60050,0.00000,0.65702,0.65702,1.98940,0.00000,1.98940,---,0.12433,9.23585,0.980802806,True,False
145454,CARLINVILLE REHAB & HCC,IL,CARLINVILLE,62626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,---,0.24524,0.81746,0.9803492592,True,False
145456,LAKESIDE HEALTH & REHAB CENTER,IL,CARLINVILLE,62626,5.86850,1.39697,5.86850,0.00000,0.00000,0.00000,2.09844,0.00000,19.91734,0.9822640065,True,False
145457,QUINCY HEALTHCARE & SR LIVING,IL,QUINCY,62301,2.95768,0.00000,2.95768,4.38248,0.00000,4.38248,6.54480,1.09037,37.43835,0.9906640084,True,False
145458,ALTA REHAB AT OAK BROOK,IL,OAK BROOK,60521,0.00000,0.00000,0.00000,5.37653,0.00000,5.37653,3.91146,2.16130,28.62322,0.9850755938,True,False
145460,THRIVE OF LAKE COUNTY,IL,MUNDELEIN,60060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.35423,0.00000,18.38558,0.9819555365,True,False
145464,HAMMOND-HENRY DISTRICT HSP,IL,GENESEO,61254,---,---,---,---,---,---,7.19152,4.70320,59.47361,1.0146710705,False,True
145465,JERSEYVILLE NSG & REHAB CENTER,IL,JERSEYVILLE,62052,---,---,---,0.00000,0.00000,0.00000,0.00000,0.62436,2.08121,0.9803959203,True,False
145466,TWIN LAKES EXTENDED CARE,IL,PARIS,61944,---,---,---,---,---,---,2.29809,0.94689,16.22491,0.9815880817,True,False
145468,"CITADEL OF SKOKIE, THE",IL,SKOKIE,60076,2.58223,0.22069,2.58223,1.01209,0.00000,1.01209,6.14311,0.00000,24.34357,0.9834345881,True,False
145469,PARIS HEALTH AND REHAB CENTER,IL,PARIS,61944,0.00000,0.00000,0.00000,5.42004,0.00000,5.42004,3.34675,0.00000,21.917,0.9827366638,True,False
145470,HERITAGE HEALTH-HOOPESTON,IL,HOOPESTON,60942,---,---,---,3.63611,0.00000,3.63611,7.20987,1.50173,41.15906,0.9940655303,True,False
145473,PEARL OF ORCHARD VALLEY,IL,AURORA,60506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.72896,0.00000,6.8224,0.980632925,True,False
145476,OREGON LIVING AND REHABILITATION CENTER,IL,OREGON,61061,6.71649,---,6.71649,4.95482,---,4.95482,9.26634,1.27588,55.53383,1.0105493259,False,True
145478,NOKOMIS HC & SENIOR LIVING,IL,NOKOMIS,62075,---,---,---,---,---,---,2.76419,0.00000,13.82095,0.9812576052,True,False
145479,ATRIUM HEALTH CARE CENTER,IL,CHICAGO,60626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.61432,0.58625,20.50141,0.9823934052,True,False
145480,MATTOON REHAB & HCC,IL,MATTOON,61938,7.80400,0.00000,7.80400,3.32819,0.00000,3.32819,---,0.00000,37.10731,0.990391762,True,False
145482,SHERIDAN VILLAGE NRSG & RHB,IL,CHICAGO,60660,1.69971,2.01088,2.01088,1.04890,4.95373,4.95373,7.88272,0.00000,37.11831,0.9904007279,True,False
145483,MONTGOMERY NURSING & REHAB CTR,IL,HILLSBORO,62049,4.72920,0.00000,4.72920,2.91651,0.00000,2.91651,7.70117,0.29675,39.1091,0.9921149211,True,False
145484,ELEVATE CARE CHICAGO NORTH,IL,CHICAGO,60645,1.45373,0.00000,1.45373,0.00000,1.63197,1.63197,2.54429,1.38232,17.53076,0.9818013174,True,False
145486,GOLDWATER CARE SPRING VALLEY,IL,SPRING VALLEY,61362,---,---,---,---,---,---,1.15282,0.00000,5.76411,0.9805701193,True,False
145488,RUSHVILLE NURSING & REHAB CTR,IL,RUSHVILLE,62681,2.46787,---,2.46787,1.44385,0.00000,1.44385,0.98592,0.00000,12.24409,0.9810782541,True,False
145494,MCLEAN COUNTY NURSING HOME,IL,NORMAL,61761,0.00000,0.00000,0.00000,1.61454,0.00000,1.61454,5.88571,3.43436,27.33652,0.9845203599,True,False
145495,MEDINA NURSING CENTER,IL,DURAND,61024,---,---,---,---,---,---,2.12340,3.38006,27.5173,0.9845949453,True,False
145497,THREE SPRINGS SR LIVING & RHAB,IL,CHESTER,62233,---,---,---,3.42525,---,3.42525,---,0.00000,17.12626,0.9817324788,True,False
145499,FAYETTE COUNTY HOSPITAL,IL,VANDALIA,62471,---,---,---,---,---,---,5.61217,9.09774,73.54954,1.0239449496,False,True
145500,HILLSBORO REHAB & HCC,IL,HILLSBORO,62049,0.60789,---,0.60789,0.00000,0.00000,0.00000,7.05402,0.00000,19.15476,0.98210505,True,False
145502,TAYLORVILLE CARE CENTER,IL,TAYLORVILLE,62568,0.00000,0.06382,0.06382,5.88527,8.30913,8.30913,3.61858,0.00000,29.97883,0.9857247905,True,False
145507,CLARK MANOR,IL,CHICAGO,60626,---,---,---,---,---,---,8.61404,0.00000,43.07022,0.9960402206,True,False
145508,HIGHLAND HEALTH CARE CENTER,IL,HIGHLAND,62249,0.00000,0.00000,0.00000,5.29621,0.00000,5.29621,1.38326,0.56611,18.11396,0.9819052108,True,False
145510,AVANTARA LINCOLN PARK,IL,CHICAGO,60614,0.00000,0.00000,0.00000,5.93548,0.00000,5.93548,4.01153,0.00000,24.86751,0.9836054952,True,False
145511,BELLA TERRA LOMBARD,IL,LOMBARD,60148,2.13558,0.00000,2.13558,1.95928,0.00000,1.95928,4.19038,0.00000,20.7131,0.9824420112,True,False
145514,EFFINGHAM HEALTHCARE & SENIOR LIVING,IL,EFFINGHAM,62401,---,---,---,---,---,---,5.94069,3.70189,48.2129,1.0019136469,False,True
145515,FREEBURG CARE CENTER,IL,FREEBURG,62243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05653,2.64133,0.9804185307,True,False
145517,AXIOM HEALTHCARE OF MOUNT VERNON,IL,MOUNT VERNON,62864,0.00000,0.00000,0.00000,0.00000,3.26964,3.26964,4.57011,3.54934,28.47273,0.9850076744,True,False
145518,MASCOUTAH REHAB AND NURSING,IL,MASCOUTAH,62258,---,---,---,---,---,---,6.77710,1.98784,43.82471,0.9968568708,True,False
145519,WHITE HALL NURSING & REHAB CENTER,IL,WHITE HALL,62092,4.95361,1.56403,4.95361,3.92395,5.17273,5.17273,3.03309,4.77608,44.83875,0.9979834941,True,False
145522,BEACON HILL,IL,LOMBARD,60148,0.00000,0.00000,0.00000,3.79676,0.00000,3.79676,8.15284,4.09631,40.11478,0.9930490511,True,False
145524,ACCOLADE HC OF EAST PEORIA,IL,EAST PEORIA,61611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.81193,0.61731,8.5731,0.98075213,True,False
145526,GOTTLIEB MEMORIAL HOSPITAL,IL,MELROSE PARK,60160,2.84548,0.00000,2.84548,9.20212,0.00000,9.20212,---,---,60.238,1.0153989625,False,True
145527,BRANDEL HEALTH AND REHAB,IL,NORTHBROOK,60062,2.41393,3.95270,3.95270,0.91502,0.00000,0.91502,9.26634,4.03562,45.42422,0.9986475627,True,False
145532,BIRCHWOOD PLAZA,IL,CHICAGO,60626,6.64745,6.46719,6.64745,0.00000,0.00000,0.00000,6.43378,0.24924,33.32616,0.9876394152,True,False
145536,"CITADEL OF BOURBONNAIS,THE",IL,BOURBONNAIS,60914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.14120,0.00000,10.35301,0.9808959269,True,False
145538,BEECHER MANOR NRSG & REHAB CTR,IL,BEECHER,60401,7.07684,2.43266,7.07684,5.64094,5.75284,5.75284,1.27316,0.00000,35.25712,0.9889634665,True,False
145546,MT ZION HEALTH & REHAB CENTER,IL,MOUNT ZION,62549,0.00000,0.00000,0.00000,3.30476,3.16530,3.30476,4.67510,0.00000,19.94965,0.9822709877,True,False
145547,DEKALB COUNTY REHAB & NURSING,IL,DEKALB,60115,4.56090,0.00000,4.56090,4.06118,0.00000,4.06118,2.85080,3.44490,37.29444,0.9905450332,True,False
145548,COMMUNITY FIRST MEDICAL CENTER,IL,CHICAGO,60634,0.87761,0.00000,0.87761,7.90015,4.37124,7.90015,10.00000,---,62.59252,1.0174768257,False,True
145549,BELHAVEN NURSING & REHAB CENTER,IL,CHICAGO,60643,1.91765,4.57843,4.57843,0.00000,4.13162,4.13162,6.33297,0.25532,38.24586,0.9913493169,True,False
145552,FAIRFIELD MEMORIAL HOSPITAL,IL,FAIRFIELD,62837,4.62131,0.00000,4.62131,5.26274,0.00000,5.26274,10.00000,---,66.28017,1.0202194172,False,True
145555,EVERCARE AT EDWARDSVILLE,IL,EDWARDSVILLE,62025,4.85004,0.16696,4.85004,5.48698,4.30052,5.48698,0.00000,0.00000,25.84255,0.9839444826,True,False
145556,WINNING WHEELS,IL,PROPHETSTOWN,61277,---,---,---,---,---,---,3.89457,0.00000,19.47287,0.9821700203,True,False
145557,ALDEN ESTATES OF BARRINGTON,IL,BARRINGTON,60010,1.34584,4.75490,4.75490,0.00000,0.00000,0.00000,---,0.61661,17.90504,0.981867348,True,False
145563,ASCENSION SAINT ANNE PLACE,IL,ROCKFORD,61107,0.00000,0.00000,0.00000,3.67293,0.00000,3.67293,3.52928,2.05739,23.14898,0.9830725515,True,False
145571,CEDAR RIDGE HEALTH & REHAB CTR,IL,LEBANON,62254,1.80976,0.00000,1.80976,0.00000,0.00000,0.00000,3.62470,0.00000,13.58615,0.9812291652,True,False
145572,GRAHAM HOSPITAL,IL,CANTON,61520,5.51462,2.65926,5.51462,8.96448,8.18745,8.96448,7.89055,---,74.56553,1.0243160232,False,True
145581,AUTUMN MEADOWS OF CAHOKIA,IL,CAHOKIA,62206,---,---,---,---,---,---,3.20607,0.00000,16.03034,0.9815584725,True,False
145582,ALDEN ESTATES OF NAPERVILLE,IL,NAPERVILLE,60565,0.00000,0.00000,0.00000,0.00000,0.49191,0.49191,---,0.12069,2.042,0.9803943836,True,False
145584,PALM GARDEN OF MATTOON,IL,MATTOON,61938,0.00000,---,0.00000,0.00000,---,0.00000,1.86380,0.20939,5.18298,0.9805382921,True,False
145585,CASEYVILLE NURSING & REHAB CTR,IL,CASEYVILLE,62232,5.17370,---,5.17370,0.00000,0.00000,0.00000,0.73513,0.51182,16.05162,0.9815616841,True,False
145591,APERION CARE WESLEY,IL,CHICAGO,60640,0.00000,0.00000,0.00000,4.00093,5.06186,5.06186,0.00000,4.85248,24.78584,0.9835783495,True,False
145593,AVANTARA LIBERTYVILLE,IL,LIBERTYVILLE,60048,1.02649,4.68337,4.68337,4.75734,3.30411,4.75734,7.34616,0.00000,41.96717,0.9948831833,True,False
145596,SNYDER VILLAGE,IL,METAMORA,61548,5.11976,4.31879,5.11976,2.54165,0.00000,2.54165,5.83873,7.94019,53.60083,1.0083427802,False,True
145597,PEKIN MANOR,IL,PEKIN,61554,3.44102,0.00000,3.44102,1.87226,0.00000,1.87226,4.11135,0.00000,23.56158,0.9831933869,True,False
145598,SEMINARY MANOR,IL,GALESBURG,61401,0.00000,0.00000,0.00000,1.46727,1.95046,1.95046,5.87788,4.16076,29.97274,0.9857217205,True,False
145600,LOFT REHAB & NURSING OF CANTON,IL,CANTON,61520,0.74383,1.67207,1.67207,0.00000,2.01697,2.01697,6.16977,0.00000,24.64704,0.9835326461,True,False
145601,AVISTON COUNTRYSIDE MANOR,IL,AVISTON,62216,6.54819,5.90756,6.54819,8.83395,8.81166,8.83395,3.11948,0.00000,46.25406,0.9996036524,True,False
145602,"VILLAGE AT VICTORY LAKES, THE",IL,LINDENHURST,60046,0.00000,0.00000,0.00000,3.67293,0.00000,3.67293,7.06992,2.86704,34.02472,0.9880991085,True,False
145603,ACCOLADE HC OF PAXTON ON PELLS,IL,PAXTON,60957,0.00000,0.00000,0.00000,1.12923,0.00000,1.12923,4.73404,2.21159,20.18716,0.9823229367,True,False
145604,HENRY REHAB AND NURSING,IL,HENRY,61537,6.02601,5.54228,6.02601,2.24042,0.59971,2.24042,4.90384,1.68605,37.14084,0.9904191048,True,False
145606,COVENANT LIVING - WINDSOR PARK,IL,CAROL STREAM,60188,1.52278,0.00000,1.52278,3.13741,0.00000,3.13741,8.38405,3.90996,42.38549,0.9953165895,True,False
145607,AVANTARA PALOS HEIGHTS,IL,PALOS HEIGHTS,60463,0.00000,0.00000,0.00000,1.07568,2.84831,2.84831,1.17016,1.14719,12.91415,0.9811511908,True,False
145608,SOUTH HOLLAND MANOR HTH & RHB,IL,SOUTH HOLLAND,60473,0.00000,0.00000,0.00000,5.19580,1.20323,5.19580,5.59773,0.00000,26.98383,0.9843779616,True,False
145609,HILLSIDE REHAB & CARE CENTER,IL,YORKVILLE,60560,4.73783,0.45862,4.73783,3.52901,3.08735,3.52901,2.90977,1.28980,31.16603,0.9863511712,True,False
145611,ST JAMES WELLNESS REHAB VILLAS,IL,CRETE,60417,0.00000,0.47818,0.47818,0.00000,0.00000,0.00000,4.89748,0.00000,13.43917,0.9812116828,True,False
145612,"PEARL OF CRYSTAL LAKE, THE",IL,CRYSTAL LAKE,60012,0.51510,1.50614,1.50614,0.00000,0.00000,0.00000,4.74481,0.00000,15.62738,0.9814988378,True,False
145613,BRIA OF CAHOKIA,IL,CAHOKIA,62206,---,---,---,---,---,---,1.49312,0.00000,7.46561,0.9806743842,True,False
145614,CHATEAU NRSG & REHAB CENTER,IL,WILLOWBROOK,60521,3.16699,0.00000,3.16699,0.00000,0.00000,0.00000,0.00000,0.64258,9.52391,0.9808258651,True,False
145615,ALLURE OF STERLING,IL,STERLING,61081,0.00000,0.00000,0.00000,4.27538,0.00000,4.27538,8.07389,0.68805,32.59331,0.9871801373,True,False
145616,MASON CITY AREA NURSING HOME,IL,MASON CITY,62664,---,---,---,5.80160,2.48413,5.80160,5.02594,0.00000,36.09178,0.9895882389,True,False
145619,ALLURE OF LAKE STOREY,IL,GALESBURG,61401,1.86802,0.00000,1.86802,0.00000,0.00000,0.00000,7.75084,0.00000,24.04715,0.9833412414,True,False
145620,EVERVELLA OF SWANSEA,IL,SWANSEA,62220,0.00000,1.45075,1.45075,0.00000,0.00000,0.00000,1.63674,4.00262,17.72529,0.9818353523,True,False
145621,PAVILION OF WAUKEGAN,IL,WAUKEGAN,60085,0.00000,0.00000,0.00000,0.00000,2.15680,2.15680,6.31242,0.36449,22.08426,0.9827801573,True,False
145623,ARCADIA CARE MORRIS,IL,MORRIS,60450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.63446,0.00000,11.58615,0.9810110377,True,False
145624,AXIOM GARDENS OF FLORA,IL,FLORA,62839,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
145625,CALIFORNIA TERRACE,IL,CHICAGO,60608,---,---,---,---,---,---,6.88544,0.00000,34.4272,0.9883738426,True,False
145626,GENERATIONS OAKTON PAVILLION,IL,DES PLAINES,60018,3.63522,1.68067,3.63522,0.00000,0.00000,0.00000,3.45319,0.00000,17.72101,0.9818345973,True,False
145628,EVERGREEN NURSING & REHAB CENTER,IL,EFFINGHAM,62401,0.71578,2.06167,2.06167,3.15749,5.47750,5.47750,0.74432,0.00000,20.7087,0.9824409927,True,False
145629,PRAIRIE MANOR NRSG & REHAB CTR,IL,CHICAGO HEIGHTS,60411,7.04663,6.96205,7.04663,0.00000,2.83254,2.83254,6.64052,0.34660,42.16574,0.9950880707,True,False
145630,ELEVATE CARE NORTH BRANCH,IL,NILES,60714,2.09242,0.63149,2.09242,0.00000,0.71125,0.71125,4.70615,0.60396,20.28447,0.9823445433,True,False
145631,NEWMAN REHAB & HEALTH CARE CTR,IL,NEWMAN,61942,---,---,---,---,---,---,5.18179,1.54977,33.65781,0.9878549648,True,False
145632,WARREN BARR SOUTH LOOP,IL,CHICAGO,60616,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03838,0.00000,0.09596,0.9803251121,True,False
145634,ASTORIA PLACE LIVING & REHAB,IL,CHICAGO,60659,3.66543,6.37254,6.37254,4.14485,5.26496,5.26496,4.59091,1.10269,43.32775,0.9963167597,True,False
145636,CHARLESTON REHAB & HEALTH CC,IL,CHARLESTON,61920,1.44294,0.95147,1.44294,4.10803,0.47984,4.10803,0.55652,1.74818,19.63917,0.9822047432,True,False
145637,ST JOSEPH VILLAGE OF CHICAGO,IL,CHICAGO,60641,2.72680,0.00000,2.72680,3.52566,1.24376,3.52566,4.34330,6.40986,42.51407,0.9954511416,True,False
145638,BELLA TERRA BLOOMINGDALE,IL,BLOOMINGDALE,60108,0.00000,2.37415,2.37415,4.06787,3.25289,4.06787,3.74997,0.00000,25.47998,0.9838151656,True,False
145639,CHICAGO RIDGE SNF,IL,CHICAGO RIDGE,60415,0.69636,5.16649,5.16649,0.00000,3.21412,3.21412,0.00000,0.00000,20.95152,0.9824978755,True,False
145643,BLESSING HOSPITAL SNU,IL,QUINCY,62301,0.00000,3.29696,3.29696,7.71272,0.00000,7.71272,7.79537,---,62.68351,1.0175520331,False,True
145646,"LOFT REHAB OF EAST PEORIA, THE",IL,EAST PEORIA,61611,0.00000,0.00000,0.00000,2.29732,0.00000,2.29732,---,0.00000,7.65774,0.9806872796,True,False
145647,"LOFT REHAB OF PEORIA, THE",IL,PEORIA,61614,0.00000,2.44130,2.44130,0.00000,0.00000,0.00000,---,0.00000,8.13767,0.9807205624,True,False
145648,CENTRAL NURSING HOME,IL,CHICAGO,60639,1.31563,1.29715,1.31563,0.67404,5.64474,5.64474,3.64525,0.61666,28.05569,0.9848236358,True,False
145649,ODIN HEALTH AND REHAB CENTER,IL,ODIN,62870,0.00000,0.05036,0.05036,3.31145,0.00000,3.31145,1.69916,0.51269,13.93414,0.9812715418,True,False
145650,BRIA OF PALOS HILLS,IL,PALOS HILLS,60465,0.00000,0.00000,0.00000,4.75734,0.00000,4.75734,0.82248,2.20127,19.45273,0.9821658512,True,False
145651,LA BELLA OF ALTON,IL,ALTON,62002,0.59494,0.00000,0.59494,0.00000,0.00000,0.00000,0.00000,0.00000,1.48735,0.9803732697,True,False
145652,VALLEY HI NURSING HOME,IL,WOODSTOCK,60098,4.18113,4.10495,4.18113,6.12291,5.92705,6.12291,5.18717,7.12200,56.53303,1.0116480057,False,True
145654,LAKEVIEW REHAB & NURSING CENTER,IL,CHICAGO,60614,0.00000,0.00000,0.00000,2.08312,0.00000,2.08312,3.44315,0.50433,15.07651,0.9814208768,True,False
145655,BRIA OF WOODRIVER,IL,WOOD RIVER,62095,0.00000,0.00000,0.00000,0.00000,2.96555,2.96555,0.00000,0.00000,7.41387,0.9806709526,True,False
145656,BRIA OF GODFREY,IL,GODFREY,62035,4.12503,2.07747,4.12503,1.18613,0.00000,1.18613,0.13910,0.00000,13.62564,0.9812339039,True,False
145657,THE PEARL OF DOWNERS GROVE,IL,DOWNERS GROVE,60515,1.47962,1.90654,1.90654,0.00000,0.00000,0.00000,0.00000,0.00000,4.76634,0.9805165615,True,False
145658,ALIYA OF PALATINE,IL,PALATINE,60067,---,---,---,---,---,---,8.44400,0.00000,42.21999,0.9951443085,True,False
145659,"WATERFORD CARE CENTER, THE",IL,CHICAGO,60626,0.00000,0.00000,0.00000,0.00000,0.71469,0.71469,7.34616,0.00000,20.15211,0.9823152001,True,False
145660,APERION CARE WESTCHESTER,IL,WESTCHESTER,60154,1.86154,0.00000,1.86154,4.42934,4.79064,4.79064,4.42369,0.00000,27.6897,0.9846670989,True,False
145661,RYZE WEST,IL,CHICAGO,60644,4.18329,---,4.18329,0.00000,---,0.00000,3.83610,0.00000,20.04847,0.9822924651,True,False
145662,ELEVATE CARE NILES,IL,NILES,60714,6.00444,5.45909,6.00444,0.00000,4.40641,4.40641,7.04521,1.04520,46.25312,0.9996025663,True,False
145663,HIGHLIGHT HEALTHCARE OF AURORA,IL,AURORA,60506,3.61580,---,3.61580,5.36315,---,5.36315,2.23472,0.00000,28.03417,0.9848143015,True,False
145664,AXIOM HEALTHCARE OF WEST FRANKFORT,IL,WEST FRANKFORT,62896,---,---,---,---,---,---,1.52468,0.00000,7.62342,0.9806849585,True,False
145665,"GROVE AT THE LAKE,THE",IL,ZION,60099,4.77883,0.00000,4.77883,3.25456,5.05926,5.05926,2.02920,0.00000,29.66821,0.9855699705,True,False
145666,CENTRALIA MANOR,IL,CENTRALIA,62801,6.17274,4.74807,6.17274,0.00000,2.90924,2.90924,5.26278,1.91376,40.64631,0.9935606409,True,False
145667,AVANTARA PARK RIDGE,IL,PARK RIDGE,60068,2.74838,1.70284,2.74838,3.12068,3.19292,3.19292,2.62717,0.00000,21.42119,0.9826114713,True,False
145668,BRIA OF BELLEVILLE,IL,BELLEVILLE,62226,0.00000,0.00000,0.00000,0.00000,2.29006,2.29006,2.58216,0.30780,12.95004,0.9811552304,True,False
145669,ELEVATE CARE WAUKEGAN,IL,WAUKEGAN,60085,3.82726,6.59406,6.59406,2.17348,6.72243,6.72243,8.25952,0.00000,53.94003,1.0087366317,False,True
145670,CHALET LIVING & REHAB,IL,CHICAGO,60626,---,---,---,---,---,---,6.66010,0.00000,33.30048,0.9876229266,True,False
145671,ELEVATE CARE SOUTH HOLLAND,IL,SOUTH HOLLAND,60473,1.43215,0.00000,1.43215,3.55244,4.39074,4.39074,7.97300,0.12580,34.80425,0.9886378419,True,False
